Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 
(s)	 (N)     	 (N)     	 (N)     	 
96.91	 774387	 771119	 771119	 
96.92	 774516	 771241	 771241	 
96.93	 774644	 771361	 771361	 
96.94	 774770	 771480	 771480	 
96.95	 774895	 771598	 771598	 
96.96	 775019	 771714	 771714	 
96.97	 775141	 771829	 771829	 
96.98	 775262	 771943	 771943	 
96.99	 775382	 772055	 772055	 
97	 775500	 772165	 772165	 
97.01	 775616	 772274	 772274	 
97.02	 775732	 772382	 772382	 
97.03	 775845	 772488	 772488	 
97.04	 775958	 772592	 772592	 
97.05	 776068	 772695	 772695	 
97.06	 776177	 772797	 772797	 
97.07	 776285	 772897	 772897	 
97.08	 776391	 772995	 772995	 
97.09	 776496	 773091	 773091	 
97.1	 776599	 773186	 773186	 
97.11	 776700	 773280	 773280	 
97.12	 776800	 773371	 773371	 
97.13	 776897	 773461	 773461	 
97.14	 776994	 773549	 773549	 
97.15	 777088	 773636	 773636	 
97.16	 777181	 773720	 773720	 
97.17	 777272	 773803	 773803	 
97.18	 777361	 773884	 773884	 
97.19	 777449	 773964	 773964	 
97.2	 777535	 774041	 774041	 
97.21	 777618	 774117	 774117	 
97.22	 777700	 774190	 774190	 
97.23	 777780	 774262	 774262	 
97.24	 777858	 774332	 774332	 
97.25	 777934	 774400	 774400	 
97.26	 778009	 774466	 774466	 
97.27	 778081	 774530	 774530	 
97.28	 778151	 774591	 774591	 
97.29	 778219	 774651	 774651	 
97.3	 778285	 774709	 774709	 
97.31	 778349	 774765	 774765	 
97.32	 778411	 774818	 774818	 
97.33	 778471	 774870	 774870	 
97.34	 778529	 774919	 774919	 
97.35	 778584	 774966	 774966	 
97.36	 778637	 775011	 775011	 
97.37	 778688	 775054	 775054	 
97.38	 778737	 775094	 775094	 
97.39	 778784	 775133	 775133	 
97.4	 778828	 775168	 775168	 
97.41	 778869	 775202	 775202	 
97.42	 778909	 775233	 775233	 
97.43	 778946	 775262	 775262	 
97.44	 778981	 775289	 775289	 
97.45	 779013	 775313	 775313	 
97.46	 779043	 775335	 775335	 
97.47	 779070	 775354	 775354	 
97.48	 779095	 775371	 775371	 
97.49	 779118	 775385	 775385	 
97.5	 779138	 775397	 775397	 
97.51	 779157	 775408	 775408	 
97.52	 779173	 775417	 775417	 
97.53	 779187	 775423	 775423	 
97.54	 779199	 775427	 775427	 
97.55	 779208	 775429	 775429	 
97.56	 779215	 775428	 775428	 
97.57	 779220	 775425	 775425	 
97.58	 779222	 775419	 775419	 
97.59	 779222	 775411	 775411	 
97.6	 779219	 775401	 775401	 
97.61	 779214	 775388	 775388	 
97.62	 779206	 775373	 775373	 
97.63	 779196	 775356	 775356	 
97.64	 779184	 775336	 775336	 
97.65	 779169	 775314	 775314	 
97.66	 779152	 775289	 775289	 
97.67	 779132	 775262	 775262	 
97.68	 779110	 775233	 775233	 
97.69	 779085	 775201	 775201	 
97.7	 779058	 775167	 775167	 
97.71	 779028	 775131	 775131	 
97.72	 778996	 775092	 775092	 
97.73	 778962	 775051	 775051	 
97.74	 778925	 775008	 775008	 
97.75	 778886	 774962	 774962	 
97.76	 778844	 774914	 774914	 
97.77	 778800	 774863	 774863	 
97.78	 778754	 774810	 774810	 
97.79	 778705	 774755	 774755	 
97.8	 778653	 774698	 774698	 
97.81	 778600	 774638	 774638	 
97.82	 778543	 774576	 774576	 
97.83	 778485	 774511	 774511	 
97.84	 778424	 774445	 774445	 
97.85	 778361	 774376	 774376	 
97.86	 778295	 774304	 774304	 
97.87	 778227	 774231	 774231	 
97.88	 778156	 774155	 774155	 
97.89	 778083	 774077	 774077	 
97.9	 778008	 773996	 773996	 
97.91	 777931	 773914	 773914	 
97.92	 777851	 773829	 773829	 
97.93	 777768	 773741	 773741	 
97.94	 777684	 773652	 773652	 
97.95	 777597	 773560	 773560	 
97.96	 777507	 773466	 773466	 
97.97	 777415	 773370	 773370	 
97.98	 777321	 773271	 773271	 
97.99	 777225	 773171	 773171	 
98	 777126	 773068	 773068	 
98.01	 777025	 772963	 772963	 
98.02	 776922	 772856	 772856	 
98.03	 776816	 772746	 772746	 
98.04	 776709	 772635	 772635	 
98.05	 776599	 772522	 772522	 
98.06	 776487	 772407	 772407	 
98.07	 776373	 772289	 772289	 
98.08	 776257	 772170	 772170	 
98.09	 776139	 772048	 772048	 
98.1	 776018	 771925	 771925	 
98.11	 775895	 771799	 771799	 
98.12	 775770	 771671	 771671	 
98.13	 775643	 771541	 771541	 
98.14	 775513	 771409	 771409	 
98.15	 775382	 771275	 771275	 
98.16	 775248	 771139	 771139	 
98.17	 775112	 771001	 771001	 
98.18	 774974	 770861	 770861	 
98.19	 774834	 770719	 770719	 
98.2	 774691	 770574	 770574	 
98.21	 774547	 770428	 770428	 
98.22	 774400	 770280	 770280	 
98.23	 774251	 770130	 770130	 
98.24	 774100	 769978	 769978	 
98.25	 773947	 769823	 769823	 
98.26	 773792	 769667	 769667	 
98.27	 773635	 769509	 769509	 
98.28	 773476	 769349	 769349	 
98.29	 773315	 769187	 769187	 
98.3	 773151	 769023	 769023	 
98.31	 772986	 768857	 768857	 
98.32	 772818	 768690	 768690	 
98.33	 772649	 768520	 768520	 
98.34	 772478	 768349	 768349	 
98.35	 772304	 768175	 768175	 
98.36	 772129	 768000	 768000	 
98.37	 771951	 767823	 767823	 
98.38	 771772	 767644	 767644	 
98.39	 771591	 767463	 767463	 
98.4	 771408	 767281	 767281	 
98.41	 771222	 767096	 767096	 
98.42	 771035	 766910	 766910	 
98.43	 770846	 766722	 766722	 
98.44	 770655	 766532	 766532	 
98.45	 770462	 766340	 766340	 
98.46	 770268	 766147	 766147	 
98.47	 770071	 765952	 765952	 
98.48	 769873	 765755	 765755	 
98.49	 769672	 765556	 765556	 
98.5	 769470	 765356	 765356	 
98.51	 769266	 765154	 765154	 
98.52	 769061	 764950	 764950	 
98.53	 768853	 764745	 764745	 
98.54	 768644	 764538	 764538	 
98.55	 768433	 764329	 764329	 
98.56	 768220	 764118	 764118	 
98.57	 768005	 763906	 763906	 
98.58	 767789	 763693	 763693	 
98.59	 767571	 763477	 763477	 
98.6	 767351	 763260	 763260	 
98.61	 767129	 763042	 763042	 
98.62	 766906	 762822	 762822	 
98.63	 766681	 762600	 762600	 
98.64	 766455	 762377	 762377	 
98.65	 766226	 762152	 762152	 
98.66	 765997	 761925	 761925	 
98.67	 765765	 761697	 761697	 
98.68	 765532	 761468	 761468	 
98.69	 765298	 761237	 761237	 
98.7	 765061	 761005	 761005	 
98.71	 764824	 760771	 760771	 
98.72	 764584	 760535	 760535	 
98.73	 764343	 760298	 760298	 
98.74	 764101	 760060	 760060	 
98.75	 763857	 759820	 759820	 
98.76	 763612	 759579	 759579	 
98.77	 763365	 759337	 759337	 
98.78	 763117	 759093	 759093	 
98.79	 762867	 758848	 758848	 
98.8	 762616	 758601	 758601	 
98.81	 762363	 758353	 758353	 
98.82	 762109	 758104	 758104	 
98.83	 761854	 757853	 757853	 
98.84	 761597	 757602	 757602	 
98.85	 761339	 757348	 757348	 
98.86	 761080	 757094	 757094	 
98.87	 760819	 756838	 756838	 
98.88	 760557	 756581	 756581	 
98.89	 760294	 756323	 756323	 
98.9	 760030	 756064	 756064	 
98.91	 759764	 755803	 755803	 
98.92	 759497	 755542	 755542	 
98.93	 759229	 755279	 755279	 
98.94	 758959	 755015	 755015	 
98.95	 758689	 754750	 754750	 
98.96	 758417	 754484	 754484	 
98.97	 758144	 754216	 754216	 
98.98	 757870	 753948	 753948	 
98.99	 757595	 753679	 753679	 
99	 757319	 753408	 753408	 
99.01	 757042	 753137	 753137	 
99.02	 756764	 752864	 752864	 
99.03	 756485	 752591	 752591	 
99.04	 756205	 752316	 752316	 
99.05	 755924	 752041	 752041	 
99.06	 755641	 751765	 751765	 
99.07	 755358	 751487	 751487	 
99.08	 755075	 751209	 751209	 
99.09	 754790	 750930	 750930	 
99.1	 754504	 750650	 750650	 
99.11	 754217	 750370	 750370	 
99.12	 753930	 750088	 750088	 
99.13	 753642	 749806	 749806	 
99.14	 753353	 749523	 749523	 
99.15	 753063	 749239	 749239	 
99.16	 752773	 748955	 748955	 
99.17	 752481	 748669	 748669	 
99.18	 752190	 748383	 748383	 
99.19	 751897	 748097	 748097	 
99.2	 751604	 747810	 747810	 
99.21	 751310	 747522	 747522	 
99.22	 751015	 747233	 747233	 
99.23	 750720	 746944	 746944	 
99.24	 750425	 746654	 746654	 
99.25	 750128	 746364	 746364	 
99.26	 749832	 746073	 746073	 
99.27	 749535	 745782	 745782	 
99.28	 749237	 745490	 745490	 
99.29	 748939	 745198	 745198	 
99.3	 748640	 744905	 744905	 
99.31	 748341	 744612	 744612	 
99.32	 748042	 744319	 744319	 
99.33	 747742	 744025	 744025	 
99.34	 747442	 743731	 743731	 
99.35	 747142	 743436	 743436	 
99.36	 746842	 743142	 743142	 
99.37	 746541	 742846	 742846	 
99.38	 746240	 742551	 742551	 
99.39	 745938	 742256	 742256	 
99.4	 745637	 741960	 741960	 
99.41	 745335	 741664	 741664	 
99.42	 745034	 741368	 741368	 
99.43	 744732	 741071	 741071	 
99.44	 744430	 740775	 740775	 
99.45	 744128	 740479	 740479	 
99.46	 743826	 740182	 740182	 
99.47	 743524	 739885	 739885	 
99.48	 743222	 739589	 739589	 
99.49	 742920	 739292	 739292	 
99.5	 742618	 738996	 738996	 
99.51	 742317	 738699	 738699	 
99.52	 742015	 738403	 738403	 
99.53	 741714	 738107	 738107	 
99.54	 741412	 737810	 737810	 
99.55	 741111	 737514	 737514	 
99.56	 740811	 737219	 737219	 
99.57	 740510	 736923	 736923	 
99.58	 740210	 736628	 736628	 
99.59	 739910	 736333	 736333	 
99.6	 739610	 736038	 736038	 
99.61	 739311	 735743	 735743	 
99.62	 739012	 735449	 735449	 
99.63	 738713	 735155	 735155	 
99.64	 738415	 734862	 734862	 
99.65	 738118	 734569	 734569	 
99.66	 737821	 734277	 734277	 
99.67	 737524	 733984	 733984	 
99.68	 737228	 733693	 733693	 
99.69	 736933	 733402	 733402	 
99.7	 736638	 733111	 733111	 
99.71	 736344	 732822	 732822	 
99.72	 736051	 732532	 732532	 
99.73	 735758	 732244	 732244	 
99.74	 735466	 731956	 731956	 
99.75	 735174	 731668	 731668	 
99.76	 734884	 731382	 731382	 
99.77	 734594	 731096	 731096	 
99.78	 734305	 730811	 730811	 
99.79	 734017	 730526	 730526	 
99.8	 733730	 730243	 730243	 
99.81	 733443	 729960	 729960	 
99.82	 733158	 729678	 729678	 
99.83	 732873	 729398	 729398	 
99.84	 732590	 729118	 729118	 
99.85	 732307	 728839	 728839	 
99.86	 732026	 728560	 728560	 
99.87	 731745	 728283	 728283	 
99.88	 731466	 728007	 728007	 
99.89	 731188	 727732	 727732	 
99.9	 730911	 727458	 727458	 
99.91	 730635	 727186	 727186	 
99.92	 730360	 726914	 726914	 
99.93	 730086	 726643	 726643	 
99.94	 729814	 726374	 726374	 
99.95	 729543	 726106	 726106	 
99.96	 729273	 725839	 725839	 
99.97	 729005	 725573	 725573	 
99.98	 728738	 725309	 725309	 
99.99	 728472	 725046	 725046	 
100	 728208	 724785	 724785	 
100.01	 727945	 724526	 724526	 
100.02	 727683	 724267	 724267	 
100.03	 727424	 724011	 724011	 
100.04	 727165	 723756	 723756	 
100.05	 726908	 723503	 723503	 
100.06	 726653	 723251	 723251	 
100.07	 726399	 723001	 723001	 
100.08	 726147	 722753	 722753	 
100.09	 725897	 722506	 722506	 
100.1	 725648	 722261	 722261	 
100.11	 725401	 722018	 722018	 
100.12	 725155	 721777	 721777	 
100.13	 724911	 721537	 721537	 
100.14	 724669	 721299	 721299	 
100.15	 724429	 721063	 721063	 
100.16	 724190	 720829	 720829	 
100.17	 723953	 720596	 720596	 
100.18	 723718	 720366	 720366	 
100.19	 723485	 720137	 720137	 
100.2	 723253	 719910	 719910	 
100.21	 723023	 719685	 719685	 
100.22	 722796	 719462	 719462	 
100.23	 722570	 719241	 719241	 
100.24	 722346	 719022	 719022	 
100.25	 722123	 718805	 718805	 
100.26	 721903	 718590	 718590	 
100.27	 721685	 718377	 718377	 
100.28	 721469	 718166	 718166	 
100.29	 721254	 717957	 717957	 
100.3	 721042	 717750	 717750	 
100.31	 720832	 717545	 717545	 
100.32	 720624	 717342	 717342	 
100.33	 720418	 717141	 717141	 
100.34	 720213	 716943	 716943	 
100.35	 720011	 716746	 716746	 
100.36	 719811	 716552	 716552	 
100.37	 719614	 716360	 716360	 
100.38	 719418	 716170	 716170	 
100.39	 719224	 715982	 715982	 
100.4	 719033	 715797	 715797	 
100.41	 718844	 715613	 715613	 
100.42	 718657	 715432	 715432	 
100.43	 718472	 715253	 715253	 
100.44	 718289	 715077	 715077	 
100.45	 718109	 714902	 714902	 
100.46	 717931	 714730	 714730	 
100.47	 717755	 714561	 714561	 
100.48	 717581	 714393	 714393	 
100.49	 717410	 714228	 714228	 
100.5	 717241	 714065	 714065	 
100.51	 717074	 713905	 713905	 
100.52	 716910	 713746	 713746	 
100.53	 716748	 713591	 713591	 
100.54	 716588	 713437	 713437	 
100.55	 716431	 713286	 713286	 
100.56	 716276	 713137	 713137	 
100.57	 716123	 712991	 712991	 
100.58	 715973	 712847	 712847	 
100.59	 715825	 712706	 712706	 
100.6	 715679	 712566	 712566	 
100.61	 715536	 712430	 712430	 
100.62	 715395	 712295	 712295	 
100.63	 715257	 712164	 712164	 
100.64	 715121	 712034	 712034	 
100.65	 714987	 711907	 711907	 
100.66	 714856	 711782	 711782	 
100.67	 714727	 711660	 711660	 
100.68	 714601	 711540	 711540	 
100.69	 714477	 711423	 711423	 
100.7	 714355	 711308	 711308	 
100.71	 714236	 711196	 711196	 
100.72	 714120	 711086	 711086	 
100.73	 714006	 710978	 710978	 
100.74	 713894	 710873	 710873	 
100.75	 713785	 710771	 710771	 
100.76	 713679	 710671	 710671	 
100.77	 713575	 710573	 710573	 
100.78	 713473	 710478	 710478	 
100.79	 713374	 710386	 710386	 
100.8	 713277	 710296	 710296	 
100.81	 713183	 710208	 710208	 
100.82	 713091	 710123	 710123	 
100.83	 713002	 710040	 710040	 
100.84	 712915	 709960	 709960	 
100.85	 712831	 709882	 709882	 
100.86	 712749	 709807	 709807	 
100.87	 712670	 709734	 709734	 
100.88	 712593	 709664	 709664	 
100.89	 712519	 709597	 709597	 
100.9	 712447	 709531	 709531	 
100.91	 712378	 709469	 709469	 
100.92	 712311	 709409	 709409	 
100.93	 712247	 709351	 709351	 
100.94	 712185	 709296	 709296	 
100.95	 712126	 709243	 709243	 
100.96	 712070	 709193	 709193	 
100.97	 712016	 709145	 709145	 
100.98	 711964	 709100	 709100	 
100.99	 711915	 709057	 709057	 
101	 711868	 709017	 709017	 
101.01	 711824	 708979	 708979	 
101.02	 711783	 708944	 708944	 
101.03	 711744	 708911	 708911	 
101.04	 711707	 708881	 708881	 
101.05	 711673	 708853	 708853	 
101.06	 711641	 708828	 708828	 
101.07	 711612	 708805	 708805	 
101.08	 711586	 708784	 708784	 
101.09	 711562	 708767	 708767	 
101.1	 711540	 708751	 708751	 
101.11	 711521	 708738	 708738	 
101.12	 711504	 708727	 708727	 
101.13	 711490	 708719	 708719	 
101.14	 711478	 708714	 708714	 
101.15	 711469	 708711	 708711	 
101.16	 711463	 708710	 708710	 
101.17	 711458	 708712	 708712	 
101.18	 711457	 708716	 708716	 
101.19	 711457	 708722	 708722	 
101.2	 711461	 708731	 708731	 
101.21	 711466	 708743	 708743	 
101.22	 711474	 708757	 708757	 
101.23	 711485	 708773	 708773	 
101.24	 711498	 708792	 708792	 
101.25	 711513	 708813	 708813	 
101.26	 711531	 708836	 708836	 
101.27	 711552	 708862	 708862	 
101.28	 711575	 708890	 708890	 
101.29	 711600	 708921	 708921	 
101.3	 711627	 708954	 708954	 
101.31	 711658	 708990	 708990	 
101.32	 711690	 709028	 709028	 
101.33	 711725	 709068	 709068	 
101.34	 711762	 709111	 709111	 
101.35	 711802	 709156	 709156	 
101.36	 711844	 709203	 709203	 
101.37	 711889	 709253	 709253	 
101.38	 711936	 709305	 709305	 
101.39	 711985	 709359	 709359	 
101.4	 712035	 709414	 709414	 
101.41	 712088	 709472	 709472	 
101.42	 712142	 709531	 709531	 
101.43	 712199	 709593	 709593	 
101.44	 712258	 709657	 709657	 
101.45	 712319	 709723	 709723	 
101.46	 712382	 709791	 709791	 
101.47	 712448	 709861	 709861	 
101.48	 712515	 709933	 709933	 
101.49	 712585	 710007	 710007	 
101.5	 712656	 710083	 710083	 
101.51	 712730	 710161	 710161	 
101.52	 712805	 710241	 710241	 
101.53	 712883	 710323	 710323	 
101.54	 712962	 710407	 710407	 
101.55	 713044	 710493	 710493	 
101.56	 713127	 710580	 710580	 
101.57	 713212	 710670	 710670	 
101.58	 713299	 710761	 710761	 
101.59	 713388	 710854	 710854	 
101.6	 713479	 710949	 710949	 
101.61	 713571	 711046	 711046	 
101.62	 713666	 711144	 711144	 
101.63	 713762	 711244	 711244	 
101.64	 713860	 711346	 711346	 
101.65	 713959	 711449	 711449	 
101.66	 714060	 711554	 711554	 
101.67	 714163	 711661	 711661	 
101.68	 714268	 711769	 711769	 
101.69	 714374	 711879	 711879	 
101.7	 714482	 711990	 711990	 
101.71	 714591	 712103	 712103	 
101.72	 714702	 712218	 712218	 
101.73	 714815	 712334	 712334	 
101.74	 714929	 712451	 712451	 
101.75	 715044	 712570	 712570	 
101.76	 715161	 712690	 712690	 
101.77	 715279	 712812	 712812	 
101.78	 715399	 712935	 712935	 
101.79	 715521	 713059	 713059	 
101.8	 715643	 713185	 713185	 
101.81	 715768	 713312	 713312	 
101.82	 715893	 713441	 713441	 
101.83	 716020	 713571	 713571	 
101.84	 716148	 713702	 713702	 
101.85	 716278	 713834	 713834	 
101.86	 716408	 713967	 713967	 
101.87	 716540	 714102	 714102	 
101.88	 716674	 714238	 714238	 
101.89	 716808	 714375	 714375	 
101.9	 716944	 714514	 714514	 
101.91	 717081	 714653	 714653	 
101.92	 717219	 714794	 714794	 
101.93	 717359	 714936	 714936	 
101.94	 717499	 715079	 715079	 
101.95	 717641	 715223	 715223	 
101.96	 717784	 715368	 715368	 
101.97	 717927	 715514	 715514	 
101.98	 718073	 715661	 715661	 
101.99	 718219	 715809	 715809	 
102	 718366	 715958	 715958	 
102.01	 718514	 716108	 716108	 
102.02	 718663	 716259	 716259	 
102.03	 718812	 716411	 716411	 
102.04	 718963	 716563	 716563	 
102.05	 719115	 716717	 716717	 
102.06	 719267	 716871	 716871	 
102.07	 719421	 717026	 717026	 
102.08	 719575	 717182	 717182	 
102.09	 719731	 717339	 717339	 
102.1	 719887	 717497	 717497	 
102.11	 720044	 717655	 717655	 
102.12	 720202	 717815	 717815	 
102.13	 720361	 717975	 717975	 
102.14	 720520	 718136	 718136	 
102.15	 720681	 718298	 718298	 
102.16	 720842	 718460	 718460	 
102.17	 721004	 718623	 718623	 
102.18	 721167	 718787	 718787	 
102.19	 721331	 718952	 718952	 
102.2	 721495	 719117	 719117	 
102.21	 721660	 719283	 719283	 
102.22	 721826	 719450	 719450	 
102.23	 721993	 719618	 719618	 
102.24	 722160	 719786	 719786	 
102.25	 722328	 719955	 719955	 
102.26	 722497	 720124	 720124	 
102.27	 722666	 720294	 720294	 
102.28	 722836	 720465	 720465	 
102.29	 723007	 720636	 720636	 
102.3	 723179	 720808	 720808	 
102.31	 723351	 720980	 720980	 
102.32	 723523	 721153	 721153	 
102.33	 723697	 721327	 721327	 
102.34	 723870	 721501	 721501	 
102.35	 724045	 721676	 721676	 
102.36	 724220	 721851	 721851	 
102.37	 724396	 722027	 722027	 
102.38	 724572	 722203	 722203	 
102.39	 724749	 722380	 722380	 
102.4	 724926	 722558	 722558	 
102.41	 725104	 722735	 722735	 
102.42	 725283	 722914	 722914	 
102.43	 725462	 723093	 723093	 
102.44	 725642	 723272	 723272	 
102.45	 725822	 723452	 723452	 
102.46	 726002	 723632	 723632	 
102.47	 726184	 723813	 723813	 
102.48	 726365	 723994	 723994	 
102.49	 726547	 724176	 724176	 
102.5	 726730	 724358	 724358	 
102.51	 726913	 724540	 724540	 
102.52	 727097	 724723	 724723	 
102.53	 727281	 724906	 724906	 
102.54	 727465	 725090	 725090	 
102.55	 727650	 725274	 725274	 
102.56	 727836	 725459	 725459	 
102.57	 728022	 725644	 725644	 
102.58	 728208	 725829	 725829	 
102.59	 728395	 726015	 726015	 
102.6	 728583	 726201	 726201	 
102.61	 728770	 726388	 726388	 
102.62	 728958	 726575	 726575	 
102.63	 729147	 726762	 726762	 
102.64	 729336	 726950	 726950	 
102.65	 729526	 727138	 727138	 
102.66	 729715	 727327	 727327	 
102.67	 729906	 727515	 727515	 
102.68	 730096	 727705	 727705	 
102.69	 730287	 727894	 727894	 
102.7	 730479	 728084	 728084	 
102.71	 730671	 728274	 728274	 
102.72	 730863	 728465	 728465	 
102.73	 731056	 728656	 728656	 
102.74	 731249	 728847	 728847	 
102.75	 731443	 729039	 729039	 
102.76	 731636	 729231	 729231	 
102.77	 731831	 729423	 729423	 
102.78	 732025	 729616	 729616	 
102.79	 732220	 729809	 729809	 
102.8	 732416	 730002	 730002	 
102.81	 732612	 730196	 730196	 
102.82	 732808	 730390	 730390	 
102.83	 733004	 730584	 730584	 
102.84	 733201	 730779	 730779	 
102.85	 733399	 730973	 730973	 
102.86	 733596	 731169	 731169	 
102.87	 733794	 731364	 731364	 
102.88	 733993	 731560	 731560	 
102.89	 734191	 731756	 731756	 
102.9	 734390	 731953	 731953	 
102.91	 734590	 732150	 732150	 
102.92	 734790	 732347	 732347	 
102.93	 734990	 732545	 732545	 
102.94	 735191	 732742	 732742	 
102.95	 735392	 732941	 732941	 
102.96	 735593	 733139	 733139	 
102.97	 735794	 733338	 733338	 
102.98	 735996	 733537	 733537	 
102.99	 736199	 733736	 733736	 
103	 736402	 733936	 733936	 
103.01	 736605	 734136	 734136	 
103.02	 736808	 734336	 734336	 
103.03	 737012	 734537	 734537	 
103.04	 737216	 734738	 734738	 
103.05	 737420	 734939	 734939	 
103.06	 737625	 735141	 735141	 
103.07	 737830	 735343	 735343	 
103.08	 738036	 735545	 735545	 
103.09	 738242	 735747	 735747	 
103.1	 738448	 735950	 735950	 
103.11	 738654	 736153	 736153	 
103.12	 738861	 736357	 736357	 
103.13	 739069	 736560	 736560	 
103.14	 739276	 736764	 736764	 
103.15	 739484	 736969	 736969	 
103.16	 739692	 737173	 737173	 
103.17	 739901	 737378	 737378	 
